# Volume points
 119.98576    0.32414   0.32414   0.32413   0.32413   0.32411   0.32407   0.32399   0.32386   0.32367   0.32341   0.32305   0.32260   0.32205   0.32140   0.32062   0.31973   0.31872   0.31758   0.31631   0.31491   0.31338   0.31172   0.30992   0.30800   0.30593   0.30374   0.30141   0.29895   0.29635   0.29362   0.29077   0.28778   0.28466   0.28141   0.27804   0.27454   0.27092   0.26717   0.26329   0.25930   0.25519   0.25095   0.24660   0.24213   0.23754   0.23284   0.22802   0.22309   0.21805   0.21290   0.20764   0.20227   0.19679   0.19120   0.18551   0.17971   0.17381   0.16781   0.16170   0.15549   0.14918   0.14277   0.13626   0.12965   0.12295   0.11615   0.10925   0.10226   0.09517   0.08799   0.08071   0.07335   0.06589   0.05834   0.05070   0.04297   0.03515   0.02725   0.01925   0.01117   0.00300  -0.00525  -0.01359  -0.02201  -0.03052  -0.03911  -0.04779  -0.05654  -0.06538  -0.07430  -0.08330  -0.09239  -0.10155  -0.11079  -0.12011  -0.12951  -0.13898  -0.14854  -0.15817  -0.16787  -0.17766  -0.18751  -0.19745  -0.20746  -0.21754  -0.22769  -0.23792  -0.24822  -0.25860  -0.26905  -0.27956  -0.29015  -0.30081  -0.31154  -0.32234  -0.33321  -0.34415  -0.35516  -0.36624  -0.37738  -0.38860  -0.39988  -0.41122  -0.42264  -0.43412  -0.44566  -0.45727  -0.46895  -0.48069  -0.49249  -0.50436  -0.51630  -0.52830  -0.54036  -0.55248  -0.56466  -0.57691  -0.58922  -0.60159  -0.61403  -0.62652  -0.63907  -0.65169  -0.66436  -0.67710  -0.68989  -0.70274  -0.71566  -0.72863  -0.74165  -0.75474  -0.76789  -0.78109  -0.79435  -0.80766  -0.82104  -0.83446  -0.84795  -0.86149  -0.87509  -0.88874  -0.90245  -0.91621  -0.93002  -0.94389  -0.95782  -0.97180  -0.98583  -0.99992  -1.01405  -1.02824  -1.04249  -1.05679  -1.07113  -1.08553  -1.09999  -1.11449  -1.12904  -1.14365  -1.15831  -1.17301  -1.18777  -1.20258  -1.21744  -1.23234  -1.24730  -1.26231  -1.27736  -1.29246  -1.30762  -1.32282  -1.33807  -1.35336  -1.36871  -1.38410  -1.39954  -1.41503  -1.43056  -1.44614  -1.46177
 123.65854    0.27915   0.27915   0.27914   0.27914   0.27914   0.27911   0.27906   0.27898   0.27883   0.27863   0.27834   0.27796   0.27749   0.27691   0.27622   0.27541   0.27447   0.27341   0.27222   0.27089   0.26944   0.26784   0.26611   0.26424   0.26223   0.26009   0.25781   0.25539   0.25283   0.25013   0.24731   0.24434   0.24125   0.23802   0.23466   0.23117   0.22756   0.22381   0.21994   0.21595   0.21183   0.20758   0.20322   0.19874   0.19414   0.18942   0.18458   0.17963   0.17457   0.16939   0.16410   0.15870   0.15319   0.14757   0.14184   0.13601   0.13007   0.12402   0.11787   0.11162   0.10527   0.09881   0.09226   0.08560   0.07885   0.07199   0.06504   0.05800   0.05086   0.04362   0.03629   0.02887   0.02135   0.01374   0.00604  -0.00175  -0.00963  -0.01760  -0.02565  -0.03380  -0.04203  -0.05035  -0.05876  -0.06725  -0.07583  -0.08449  -0.09323  -0.10206  -0.11097  -0.11996  -0.12903  -0.13819  -0.14742  -0.15674  -0.16613  -0.17561  -0.18516  -0.19479  -0.20450  -0.21428  -0.22414  -0.23408  -0.24409  -0.25418  -0.26434  -0.27458  -0.28489  -0.29527  -0.30573  -0.31626  -0.32686  -0.33753  -0.34828  -0.35909  -0.36998  -0.38093  -0.39196  -0.40305  -0.41422  -0.42545  -0.43675  -0.44811  -0.45955  -0.47105  -0.48262  -0.49425  -0.50595  -0.51772  -0.52955  -0.54145  -0.55341  -0.56543  -0.57752  -0.58967  -0.60189  -0.61416  -0.62650  -0.63891  -0.65137  -0.66390  -0.67648  -0.68913  -0.70184  -0.71461  -0.72744  -0.74033  -0.75327  -0.76628  -0.77935  -0.79247  -0.80565  -0.81889  -0.83219  -0.84555  -0.85896  -0.87243  -0.88596  -0.89954  -0.91318  -0.92687  -0.94062  -0.95443  -0.96829  -0.98221  -0.99618  -1.01020  -1.02428  -1.03841  -1.05259  -1.06683  -1.08112  -1.09547  -1.10986  -1.12431  -1.13882  -1.15337  -1.16797  -1.18263  -1.19734  -1.21209  -1.22690  -1.24176  -1.25667  -1.27163  -1.28664  -1.30170  -1.31681  -1.33197  -1.34717  -1.36243  -1.37773  -1.39309  -1.40849  -1.42394  -1.43943  -1.45498  -1.47057  -1.48621  -1.50189  -1.51762
 127.40552    0.29256   0.29256   0.29256   0.29256   0.29256   0.29254   0.29250   0.29243   0.29231   0.29213   0.29188   0.29154   0.29111   0.29057   0.28991   0.28914   0.28825   0.28722   0.28606   0.28477   0.28334   0.28176   0.28005   0.27819   0.27619   0.27405   0.27177   0.26934   0.26678   0.26407   0.26122   0.25824   0.25512   0.25186   0.24847   0.24495   0.24130   0.23751   0.23360   0.22955   0.22539   0.22109   0.21668   0.21214   0.20748   0.20270   0.19780   0.19278   0.18765   0.18240   0.17704   0.17157   0.16599   0.16029   0.15449   0.14858   0.14256   0.13643   0.13020   0.12386   0.11743   0.11089   0.10424   0.09750   0.09066   0.08371   0.07667   0.06954   0.06230   0.05497   0.04755   0.04003   0.03242   0.02471   0.01692   0.00903   0.00105  -0.00702  -0.01518  -0.02343  -0.03176  -0.04018  -0.04869  -0.05729  -0.06597  -0.07473  -0.08358  -0.09252  -0.10153  -0.11063  -0.11981  -0.12908  -0.13842  -0.14784  -0.15735  -0.16693  -0.17659  -0.18633  -0.19615  -0.20605  -0.21602  -0.22607  -0.23620  -0.24640  -0.25667  -0.26702  -0.27745  -0.28795  -0.29852  -0.30916  -0.31988  -0.33067  -0.34153  -0.35246  -0.36346  -0.37454  -0.38568  -0.39689  -0.40817  -0.41952  -0.43094  -0.44243  -0.45398  -0.46560  -0.47729  -0.48905  -0.50087  -0.51275  -0.52470  -0.53672  -0.54880  -0.56095  -0.57316  -0.58543  -0.59777  -0.61017  -0.62263  -0.63516  -0.64775  -0.66040  -0.67311  -0.68588  -0.69871  -0.71160  -0.72456  -0.73757  -0.75064  -0.76378  -0.77697  -0.79022  -0.80352  -0.81689  -0.83032  -0.84380  -0.85734  -0.87093  -0.88459  -0.89829  -0.91206  -0.92588  -0.93976  -0.95369  -0.96768  -0.98172  -0.99582  -1.00997  -1.02418  -1.03844  -1.05275  -1.06712  -1.08154  -1.09601  -1.11054  -1.12511  -1.13974  -1.15443  -1.16916  -1.18395  -1.19878  -1.21367  -1.22861  -1.24360  -1.25864  -1.27373  -1.28887  -1.30406  -1.31930  -1.33458  -1.34992  -1.36531  -1.38074  -1.39623  -1.41176  -1.42734  -1.44296  -1.45864  -1.47436  -1.49013  -1.50595  -1.52181
 131.22743    0.35708   0.35708   0.35708   0.35707   0.35707   0.35705   0.35701   0.35695   0.35683   0.35666   0.35642   0.35609   0.35566   0.35513   0.35448   0.35371   0.35281   0.35178   0.35061   0.34929   0.34784   0.34623   0.34448   0.34259   0.34054   0.33835   0.33601   0.33352   0.33089   0.32812   0.32520   0.32214   0.31894   0.31559   0.31212   0.30850   0.30475   0.30087   0.29685   0.29270   0.28843   0.28403   0.27950   0.27485   0.27007   0.26517   0.26016   0.25502   0.24976   0.24439   0.23891   0.23330   0.22759   0.22177   0.21583   0.20978   0.20363   0.19737   0.19100   0.18453   0.17795   0.17127   0.16448   0.15760   0.15061   0.14352   0.13634   0.12906   0.12167   0.11420   0.10662   0.09896   0.09120   0.08334   0.07539   0.06735   0.05922   0.05100   0.04269   0.03429   0.02580   0.01722   0.00856  -0.00019  -0.00903  -0.01795  -0.02696  -0.03605  -0.04523  -0.05449  -0.06383  -0.07325  -0.08275  -0.09234  -0.10200  -0.11175  -0.12157  -0.13147  -0.14145  -0.15151  -0.16165  -0.17186  -0.18215  -0.19251  -0.20295  -0.21347  -0.22406  -0.23472  -0.24546  -0.25627  -0.26715  -0.27811  -0.28913  -0.30023  -0.31140  -0.32264  -0.33395  -0.34533  -0.35678  -0.36830  -0.37988  -0.39154  -0.40326  -0.41505  -0.42691  -0.43883  -0.45082  -0.46288  -0.47500  -0.48718  -0.49944  -0.51175  -0.52413  -0.53658  -0.54909  -0.56166  -0.57429  -0.58699  -0.59975  -0.61257  -0.62545  -0.63839  -0.65140  -0.66446  -0.67759  -0.69077  -0.70402  -0.71732  -0.73069  -0.74411  -0.75759  -0.77113  -0.78473  -0.79839  -0.81210  -0.82587  -0.83969  -0.85358  -0.86752  -0.88151  -0.89557  -0.90967  -0.92383  -0.93805  -0.95232  -0.96665  -0.98103  -0.99547  -1.00995  -1.02450  -1.03909  -1.05374  -1.06844  -1.08320  -1.09800  -1.11286  -1.12777  -1.14273  -1.15774  -1.17281  -1.18792  -1.20309  -1.21830  -1.23357  -1.24889  -1.26425  -1.27967  -1.29513  -1.31065  -1.32621  -1.34182  -1.35748  -1.37319  -1.38895  -1.40475  -1.42061  -1.43651  -1.45246  -1.46845  -1.48449
 135.12502    0.46757   0.46757   0.46757   0.46757   0.46756   0.46754   0.46751   0.46744   0.46733   0.46717   0.46692   0.46659   0.46616   0.46561   0.46495   0.46416   0.46323   0.46216   0.46095   0.45959   0.45808   0.45642   0.45460   0.45264   0.45051   0.44824   0.44581   0.44323   0.44050   0.43762   0.43460   0.43143   0.42811   0.42465   0.42105   0.41731   0.41343   0.40942   0.40527   0.40099   0.39657   0.39203   0.38736   0.38256   0.37764   0.37259   0.36742   0.36213   0.35672   0.35119   0.34555   0.33979   0.33391   0.32793   0.32183   0.31562   0.30930   0.30287   0.29633   0.28969   0.28295   0.27609   0.26914   0.26208   0.25492   0.24766   0.24030   0.23285   0.22529   0.21764   0.20989   0.20204   0.19410   0.18607   0.17794   0.16972   0.16141   0.15301   0.14452   0.13593   0.12726   0.11850   0.10965   0.10072   0.09170   0.08259   0.07340   0.06413   0.05477   0.04532   0.03580   0.02619   0.01650   0.00673  -0.00313  -0.01306  -0.02307  -0.03316  -0.04333  -0.05358  -0.06390  -0.07430  -0.08478  -0.09534  -0.10597  -0.11667  -0.12745  -0.13830  -0.14923  -0.16023  -0.17131  -0.18245  -0.19367  -0.20496  -0.21632  -0.22775  -0.23925  -0.25083  -0.26247  -0.27418  -0.28596  -0.29781  -0.30972  -0.32170  -0.33375  -0.34587  -0.35806  -0.37031  -0.38262  -0.39500  -0.40745  -0.41996  -0.43253  -0.44517  -0.45788  -0.47064  -0.48347  -0.49636  -0.50932  -0.52233  -0.53541  -0.54855  -0.56175  -0.57501  -0.58833  -0.60172  -0.61516  -0.62866  -0.64222  -0.65584  -0.66952  -0.68325  -0.69705  -0.71090  -0.72481  -0.73878  -0.75280  -0.76688  -0.78102  -0.79521  -0.80946  -0.82376  -0.83812  -0.85254  -0.86701  -0.88153  -0.89611  -0.91075  -0.92543  -0.94017  -0.95497  -0.96981  -0.98471  -0.99966  -1.01467  -1.02973  -1.04483  -1.05999  -1.07521  -1.09047  -1.10578  -1.12115  -1.13656  -1.15203  -1.16754  -1.18311  -1.19872  -1.21439  -1.23010  -1.24586  -1.26167  -1.27753  -1.29344  -1.30940  -1.32540  -1.34146  -1.35756  -1.37370  -1.38990  -1.40614
 139.09904    0.61954   0.61954   0.61954   0.61953   0.61953   0.61951   0.61947   0.61940   0.61929   0.61911   0.61885   0.61850   0.61805   0.61748   0.61678   0.61595   0.61497   0.61384   0.61257   0.61113   0.60954   0.60780   0.60589   0.60382   0.60159   0.59920   0.59666   0.59396   0.59110   0.58809   0.58493   0.58162   0.57816   0.57455   0.57080   0.56691   0.56288   0.55870   0.55439   0.54995   0.54537   0.54065   0.53581   0.53084   0.52574   0.52052   0.51517   0.50970   0.50411   0.49840   0.49258   0.48663   0.48057   0.47440   0.46811   0.46171   0.45520   0.44858   0.44185   0.43502   0.42808   0.42103   0.41388   0.40663   0.39927   0.39181   0.38425   0.37660   0.36884   0.36099   0.35304   0.34499   0.33685   0.32862   0.32029   0.31186   0.30335   0.29474   0.28605   0.27726   0.26838   0.25942   0.25036   0.24122   0.23200   0.22268   0.21329   0.20380   0.19423   0.18458   0.17485   0.16503   0.15513   0.14515   0.13509   0.12495   0.11473   0.10443   0.09405   0.08359   0.07306   0.06244   0.05175   0.04099   0.03015   0.01923   0.00824  -0.00283  -0.01397  -0.02518  -0.03646  -0.04782  -0.05925  -0.07076  -0.08233  -0.09398  -0.10569  -0.11748  -0.12933  -0.14125  -0.15325  -0.16531  -0.17744  -0.18964  -0.20190  -0.21423  -0.22663  -0.23910  -0.25163  -0.26422  -0.27688  -0.28961  -0.30240  -0.31525  -0.32817  -0.34115  -0.35420  -0.36731  -0.38048  -0.39371  -0.40700  -0.42036  -0.43377  -0.44725  -0.46079  -0.47439  -0.48804  -0.50176  -0.51554  -0.52937  -0.54327  -0.55722  -0.57123  -0.58530  -0.59943  -0.61361  -0.62785  -0.64215  -0.65651  -0.67092  -0.68538  -0.69990  -0.71448  -0.72911  -0.74380  -0.75854  -0.77334  -0.78819  -0.80309  -0.81805  -0.83306  -0.84813  -0.86325  -0.87842  -0.89364  -0.90891  -0.92424  -0.93962  -0.95505  -0.97053  -0.98606  -1.00164  -1.01728  -1.03296  -1.04869  -1.06448  -1.08031  -1.09619  -1.11213  -1.12811  -1.14414  -1.16022  -1.17634  -1.19252  -1.20874  -1.22501  -1.24133  -1.25770  -1.27411  -1.29057
 143.15022    0.80823   0.80823   0.80823   0.80823   0.80822   0.80820   0.80816   0.80808   0.80796   0.80776   0.80748   0.80709   0.80660   0.80597   0.80521   0.80430   0.80323   0.80201   0.80063   0.79908   0.79737   0.79549   0.79344   0.79122   0.78884   0.78630   0.78359   0.78072   0.77768   0.77449   0.77115   0.76764   0.76399   0.76019   0.75623   0.75214   0.74790   0.74351   0.73899   0.73433   0.72953   0.72460   0.71954   0.71434   0.70902   0.70357   0.69799   0.69229   0.68647   0.68053   0.67447   0.66829   0.66199   0.65558   0.64905   0.64241   0.63566   0.62880   0.62183   0.61475   0.60756   0.60027   0.59288   0.58538   0.57777   0.57007   0.56226   0.55436   0.54635   0.53825   0.53005   0.52175   0.51336   0.50487   0.49629   0.48762   0.47885   0.46999   0.46104   0.45200   0.44287   0.43365   0.42434   0.41494   0.40546   0.39589   0.38624   0.37650   0.36667   0.35676   0.34677   0.33670   0.32654   0.31630   0.30598   0.29558   0.28510   0.27454   0.26390   0.25319   0.24239   0.23152   0.22057   0.20955   0.19845   0.18727   0.17602   0.16469   0.15329   0.14182   0.13027   0.11865   0.10696   0.09519   0.08336   0.07145   0.05948   0.04743   0.03531   0.02313   0.01087  -0.00145  -0.01385  -0.02631  -0.03883  -0.05143  -0.06409  -0.07682  -0.08961  -0.10247  -0.11539  -0.12838  -0.14144  -0.15455  -0.16773  -0.18098  -0.19429  -0.20766  -0.22109  -0.23459  -0.24815  -0.26177  -0.27545  -0.28919  -0.30299  -0.31685  -0.33077  -0.34476  -0.35880  -0.37290  -0.38706  -0.40127  -0.41555  -0.42988  -0.44427  -0.45872  -0.47323  -0.48779  -0.50241  -0.51709  -0.53182  -0.54660  -0.56145  -0.57634  -0.59130  -0.60630  -0.62137  -0.63648  -0.65165  -0.66687  -0.68215  -0.69748  -0.71286  -0.72830  -0.74379  -0.75933  -0.77492  -0.79056  -0.80626  -0.82201  -0.83780  -0.85365  -0.86955  -0.88550  -0.90150  -0.91755  -0.93365  -0.94980  -0.96600  -0.98225  -0.99854  -1.01489  -1.03128  -1.04772  -1.06421  -1.08075  -1.09733  -1.11397  -1.13065  -1.14737

# Fitted data
 119.98576    0.32405   0.32405   0.32405   0.32405   0.32403   0.32399   0.32391   0.32378   0.32359   0.32333   0.32297   0.32253   0.32198   0.32132   0.32055   0.31966   0.31864   0.31750   0.31624   0.31484   0.31331   0.31165   0.30986   0.30793   0.30587   0.30367   0.30134   0.29888   0.29629   0.29356   0.29070   0.28771   0.28460   0.28135   0.27798   0.27448   0.27085   0.26710   0.26323   0.25924   0.25512   0.25089   0.24654   0.24207   0.23748   0.23278   0.22796   0.22304   0.21799   0.21284   0.20758   0.20221   0.19673   0.19115   0.18545   0.17966   0.17376   0.16775   0.16164   0.15543   0.14913   0.14272   0.13621   0.12960   0.12290   0.11609   0.10920   0.10220   0.09512   0.08794   0.08066   0.07330   0.06584   0.05829   0.05065   0.04292   0.03511   0.02720   0.01921   0.01112   0.00296  -0.00530  -0.01364  -0.02206  -0.03057  -0.03916  -0.04783  -0.05659  -0.06543  -0.07435  -0.08335  -0.09243  -0.10159  -0.11083  -0.12015  -0.12955  -0.13902  -0.14858  -0.15821  -0.16791  -0.17770  -0.18755  -0.19749  -0.20750  -0.21758  -0.22773  -0.23796  -0.24826  -0.25864  -0.26908  -0.27960  -0.29019  -0.30085  -0.31158  -0.32238  -0.33325  -0.34419  -0.35520  -0.36627  -0.37742  -0.38863  -0.39991  -0.41126  -0.42267  -0.43415  -0.44569  -0.45731  -0.46898  -0.48072  -0.49253  -0.50440  -0.51633  -0.52833  -0.54039  -0.55251  -0.56470  -0.57694  -0.58925  -0.60162  -0.61406  -0.62655  -0.63910  -0.65172  -0.66439  -0.67713  -0.68992  -0.70277  -0.71568  -0.72865  -0.74168  -0.75477  -0.76791  -0.78111  -0.79437  -0.80769  -0.82106  -0.83449  -0.84797  -0.86151  -0.87511  -0.88876  -0.90247  -0.91623  -0.93005  -0.94392  -0.95784  -0.97182  -0.98585  -0.99994  -1.01407  -1.02827  -1.04251  -1.05681  -1.07115  -1.08555  -1.10000  -1.11451  -1.12906  -1.14367  -1.15832  -1.17303  -1.18779  -1.20260  -1.21745  -1.23236  -1.24732  -1.26232  -1.27738  -1.29248  -1.30763  -1.32283  -1.33808  -1.35338  -1.36872  -1.38411  -1.39955  -1.41504  -1.43057  -1.44616  -1.46178
